tier,ps,ki,incident_id,field,comparison,extracted,ground_truth
Llama,PS1,KI2,2026-04-02-2a8b,harm.affected_parties,correct,children,children
Llama,PS1,KI2,2026-04-02-6589,event.event_type,correct,AI incident,AI incident
Llama,PS1,KI2,2026-04-02-6589,ai_system.system_type,correct,generative AI,generative AI
Llama,PS1,KI2,2026-04-02-6589,harm.harm_type,incorrect,reputational,rights violation
Llama,PS1,KI2,2026-04-02-6589,harm.severity,correct,significant,significant
Llama,PS1,KI2,2026-04-02-6589,event.event_date,missing,not stated,2026-04-02
Llama,PS1,KI2,2026-04-02-6589,ai_system.name,hallucinated,Nota's LLM-based content generation system,not stated
Llama,PS1,KI2,2026-04-02-6589,ai_system.developer,correct,Nota,Nota
Llama,PS1,KI2,2026-04-02-6589,ai_system.deployer,correct,Nota,Nota
Llama,PS1,KI2,2026-04-02-6589,event.event_location,correct,United States,United States
Llama,PS1,KI2,2026-04-02-6589,harm.affected_parties,correct,local journalists,local journalists
Llama,PS1,KI2,2026-04-01-0b4d,event.event_type,correct,AI hazard,AI hazard
Llama,PS1,KI2,2026-04-01-0b4d,ai_system.system_type,correct,decision support,decision support
Llama,PS1,KI2,2026-04-01-0b4d,harm.harm_type,incorrect,reputational,physical
Llama,PS1,KI2,2026-04-01-0b4d,harm.severity,incorrect,moderate,minor
Llama,PS1,KI2,2026-04-01-0b4d,event.event_date,missing,not stated,2026-04-01
Llama,PS1,KI2,2026-04-01-0b4d,ai_system.name,true_negative,not stated,not stated
Llama,PS1,KI2,2026-04-01-0b4d,ai_system.developer,true_negative,not stated,not stated
Llama,PS1,KI2,2026-04-01-0b4d,ai_system.deployer,correct,NYC Health + Hospitals,NYC Health + Hospitals
Llama,PS1,KI2,2026-04-01-0b4d,event.event_location,correct,United States,"New York City, United States"
Llama,PS1,KI2,2026-04-01-0b4d,harm.affected_parties,correct,patients,patients
Llama,PS1,KI2,2026-04-01-9e43,event.event_type,correct,AI hazard,AI hazard
Llama,PS1,KI2,2026-04-01-9e43,ai_system.system_type,correct,other,other
Llama,PS1,KI2,2026-04-01-9e43,harm.harm_type,incorrect,rights violation,other
Llama,PS1,KI2,2026-04-01-9e43,harm.severity,incorrect,significant,severe
Llama,PS1,KI2,2026-04-01-9e43,event.event_date,missing,not stated,2026-04-01
Llama,PS1,KI2,2026-04-01-9e43,ai_system.name,true_negative,not stated,not stated
Llama,PS1,KI2,2026-04-01-9e43,ai_system.developer,hallucinated,"Nvidia, ASML Holding",not stated
Llama,PS1,KI2,2026-04-01-9e43,ai_system.deployer,hallucinated,China,not stated
Llama,PS1,KI2,2026-04-01-9e43,event.event_location,correct,United States,United States
Llama,PS1,KI2,2026-04-01-9e43,harm.affected_parties,hallucinated,National security,not stated
Llama,PS1,KI2,2026-04-01-2782,event.event_type,incorrect,AI hazard,AI incident
Llama,PS1,KI2,2026-04-01-2782,ai_system.system_type,correct,autonomous vehicle,autonomous vehicle
Llama,PS1,KI2,2026-04-01-2782,harm.harm_type,missing,not stated,physical
Llama,PS1,KI2,2026-04-01-2782,harm.severity,incorrect,significant,minor
Llama,PS1,KI2,2026-04-01-2782,event.event_date,missing,not stated,2026-04-01
Llama,PS1,KI2,2026-04-01-2782,ai_system.name,true_negative,not stated,not stated
Llama,PS1,KI2,2026-04-01-2782,ai_system.developer,correct,"{'name': 'Tesla, Inc.', 'role': 'deployer'}, {'name': 'Waymo', 'role': 'deployer'}",Tesla
Llama,PS1,KI2,2026-04-01-2782,ai_system.deployer,correct,"{'name': 'Tesla, Inc.', 'role': 'deployer'}, {'name': 'Waymo', 'role': 'deployer'}",Tesla
Llama,PS1,KI2,2026-04-01-2782,event.event_location,correct,United States,United States
Llama,PS1,KI2,2026-04-01-2782,harm.affected_parties,incorrect,public safety,"passengers, pedestrians"
Llama,PS1,KI2,2026-04-01-e72a,event.event_type,correct,AI incident,AI incident
Llama,PS1,KI2,2026-04-01-e72a,ai_system.system_type,incorrect,other,generative AI
Llama,PS1,KI2,2026-04-01-e72a,harm.harm_type,correct,economic,economic
Llama,PS1,KI2,2026-04-01-e72a,harm.severity,incorrect,significant,moderate
Llama,PS1,KI2,2026-04-01-e72a,event.event_date,missing,not stated,2026-04-01
Llama,PS1,KI2,2026-04-01-e72a,ai_system.name,hallucinated,AI-powered vibe coding tools,not stated
Llama,PS1,KI2,2026-04-01-e72a,ai_system.developer,true_negative,not stated,not stated
Llama,PS1,KI2,2026-04-01-e72a,ai_system.deployer,hallucinated,Apple Inc.,not stated
Llama,PS1,KI2,2026-04-01-e72a,event.event_location,correct,United States,United States
Llama,PS1,KI2,2026-04-01-e72a,harm.affected_parties,correct,"App Store users, Apple's review infrastructure","app developers, Apple"
Llama,PS1,KI2,2026-03-31-1326,event.event_type,correct,AI incident,AI incident
Llama,PS1,KI2,2026-03-31-1326,ai_system.system_type,correct,generative AI,generative AI
Llama,PS1,KI2,2026-03-31-1326,harm.harm_type,incorrect,reputational,rights violation
Llama,PS1,KI2,2026-03-31-1326,harm.severity,incorrect,significant,moderate
Llama,PS1,KI2,2026-03-31-1326,event.event_date,missing,not stated,2026-03-31
Llama,PS1,KI2,2026-03-31-1326,ai_system.name,true_negative,not stated,not stated
Llama,PS1,KI2,2026-03-31-1326,ai_system.developer,true_negative,not stated,not stated
Llama,PS1,KI2,2026-03-31-1326,ai_system.deployer,hallucinated,The New York Times,not stated
Llama,PS1,KI2,2026-03-31-1326,event.event_location,correct,United States,United States
Llama,PS1,KI2,2026-03-31-1326,harm.affected_parties,incorrect,"Alex Preston, The Guardian","The Guardian, original reviewer"
Llama,PS1,KI2,2026-03-31-f6f8,event.event_type,correct,AI incident,AI incident
Llama,PS1,KI2,2026-03-31-f6f8,ai_system.system_type,correct,ai agent,ai agent
Llama,PS1,KI2,2026-03-31-f6f8,harm.harm_type,incorrect,reputational,rights violation
Llama,PS1,KI2,2026-03-31-f6f8,harm.severity,correct,significant,significant
Llama,PS1,KI2,2026-03-31-f6f8,event.event_date,missing,not stated,2026-03-31
Llama,PS1,KI2,2026-03-31-f6f8,ai_system.name,correct,Vertex AI Agent Engine,Vertex AI Agent Engine
Llama,PS1,KI2,2026-03-31-f6f8,ai_system.developer,correct,Google,Google
Llama,PS1,KI2,2026-03-31-f6f8,ai_system.deployer,missing,not stated,Google Cloud
Llama,PS1,KI2,2026-03-31-f6f8,event.event_location,correct,United States,United States
Llama,PS1,KI2,2026-03-31-f6f8,harm.affected_parties,incorrect,"sensitive customer data and proprietary Google code, exposing critical infrastructure and intellectual property",Google Cloud customers
Llama,PS1,KI2,2026-03-31-c2e0,event.event_type,correct,AI hazard,AI hazard
Llama,PS1,KI2,2026-03-31-c2e0,ai_system.system_type,correct,autonomous vehicle,autonomous vehicle
Llama,PS1,KI2,2026-03-31-c2e0,harm.harm_type,missing,not stated,physical
Llama,PS1,KI2,2026-03-31-c2e0,harm.severity,missing,not stated,moderate
Llama,PS1,KI2,2026-03-31-c2e0,event.event_date,missing,not stated,2026-03-31
Llama,PS1,KI2,2026-03-31-c2e0,ai_system.name,correct,Lumberjack,Lumberjack
Llama,PS1,KI2,2026-03-31-c2e0,ai_system.developer,correct,Northrop Grumman,Northrop Grumman
Llama,PS1,KI2,2026-03-31-c2e0,ai_system.deployer,correct,US Army's 101st Airborne Division,US Army
Llama,PS1,KI2,2026-03-31-c2e0,event.event_location,correct,United States,United States
Llama,PS1,KI2,2026-03-31-c2e0,harm.affected_parties,true_negative,not stated,not stated
Llama,PS1,KI2,2026-03-31-928f,event.event_type,correct,AI incident,AI incident
Llama,PS1,KI2,2026-03-31-928f,ai_system.system_type,correct,generative AI,generative AI
Llama,PS1,KI2,2026-03-31-928f,harm.harm_type,incorrect,reputational and economic,economic
Llama,PS1,KI2,2026-03-31-928f,harm.severity,incorrect,significant,moderate
Llama,PS1,KI2,2026-03-31-928f,event.event_date,correct,2026-03-31,2026-03-31
Llama,PS1,KI2,2026-03-31-928f,ai_system.name,correct,Claude,"Claude, Claude Code"
Llama,PS1,KI2,2026-03-31-928f,ai_system.developer,correct,Anthropic,Anthropic
Llama,PS1,KI2,2026-03-31-928f,ai_system.deployer,incorrect,Chinese firms (not stated),Anthropic
Llama,PS1,KI2,2026-03-31-928f,event.event_location,correct,United States,United States
Llama,PS1,KI2,2026-03-31-928f,harm.affected_parties,correct,"Anthropic, Chinese firms",Anthropic
Llama,PS1,KI2,2026-03-31-e055,event.event_type,correct,AI incident,AI incident
Llama,PS1,KI2,2026-03-31-e055,ai_system.system_type,correct,other,other
Llama,PS1,KI2,2026-03-31-e055,harm.harm_type,incorrect,reputational,economic
Llama,PS1,KI2,2026-03-31-e055,harm.severity,incorrect,significant,severe
Llama,PS1,KI2,2026-03-31-e055,event.event_date,missing,not stated,2026-03-31
Llama,PS1,KI2,2026-03-31-e055,ai_system.name,correct,LiteLLM,LiteLLM
Llama,PS1,KI2,2026-03-31-e055,ai_system.developer,hallucinated,Mercor,not stated
Llama,PS1,KI2,2026-03-31-e055,ai_system.deployer,correct,Mercor,Mercor
Llama,PS1,KI2,2026-03-31-e055,event.event_location,correct,United States,United States
Llama,PS1,KI2,2026-03-31-e055,harm.affected_parties,correct,"thousands of firms, customers","Mercor customers, thousands of firms"
Llama,PS1,KI2,2026-03-31-01b6,event.event_type,correct,AI incident,AI incident
Llama,PS1,KI2,2026-03-31-01b6,ai_system.system_type,correct,autonomous vehicle,autonomous vehicle
Llama,PS1,KI2,2026-03-31-01b6,harm.harm_type,correct,physical,physical
Llama,PS1,KI2,2026-03-31-01b6,harm.severity,correct,severe,severe
Llama,PS1,KI2,2026-03-31-01b6,event.event_date,missing,not stated,2026-03-31
Llama,PS1,KI2,2026-03-31-01b6,ai_system.name,correct,BlueCruise,BlueCruise
Llama,PS1,KI2,2026-03-31-01b6,ai_system.developer,correct,Ford Motor Company,Ford
Llama,PS1,KI2,2026-03-31-01b6,ai_system.deployer,correct,Ford Motor Company,Ford
Llama,PS1,KI2,2026-03-31-01b6,event.event_location,correct,United States,"San Antonio and Philadelphia, United States"
Llama,PS1,KI2,2026-03-31-01b6,harm.affected_parties,incorrect,drivers and passengers of the vehicles involved,vehicle occupants
Llama,PS1,KI2,2026-04-17-f5bd,event.event_type,correct,AI hazard,AI hazard
Llama,PS1,KI2,2026-04-17-f5bd,ai_system.system_type,incorrect,other,generative AI
Llama,PS1,KI2,2026-04-17-f5bd,harm.harm_type,correct,economic,economic
Llama,PS1,KI2,2026-04-17-f5bd,harm.severity,correct,significant,significant
Llama,PS1,KI2,2026-04-17-f5bd,event.event_date,missing,not stated,2026-04-17
Llama,PS1,KI2,2026-04-17-f5bd,ai_system.name,correct,Claude Mythos,Claude Mythos
Llama,PS1,KI2,2026-04-17-f5bd,ai_system.developer,incorrect,Cal.com,Anthropic
Llama,PS1,KI2,2026-04-17-f5bd,ai_system.deployer,hallucinated,Cal.com,not stated
Llama,PS1,KI2,2026-04-17-f5bd,event.event_location,correct,United States,United States
Llama,PS1,KI2,2026-04-17-f5bd,harm.affected_parties,incorrect,Cal.com,open-source software community
Llama,PS1,KI3,2026-04-10-eb21,event.event_type,correct,AI hazard,AI hazard
Llama,PS1,KI3,2026-04-10-eb21,ai_system.system_type,correct,generative AI,generative AI
Llama,PS1,KI3,2026-04-10-eb21,harm.harm_type,correct,economic,economic
Llama,PS1,KI3,2026-04-10-eb21,harm.severity,correct,significant,significant
Llama,PS1,KI3,2026-04-10-eb21,event.event_date,missing,not stated,2026-04-10
Llama,PS1,KI3,2026-04-10-eb21,ai_system.name,correct,Mythos,Mythos
Llama,PS1,KI3,2026-04-10-eb21,ai_system.developer,correct,Anthropic,Anthropic
Llama,PS1,KI3,2026-04-10-eb21,ai_system.deployer,true_negative,not stated,not stated
Llama,PS1,KI3,2026-04-10-eb21,event.event_location,correct,United States,"Washington, United States"
Llama,PS1,KI3,2026-04-10-eb21,harm.affected_parties,incorrect,banks,financial institutions
Llama,PS1,KI3,2026-04-10-0818,event.event_type,incorrect,AI hazard,AI incident
Llama,PS1,KI3,2026-04-10-0818,ai_system.system_type,correct,other,other
Llama,PS1,KI3,2026-04-10-0818,harm.harm_type,correct,environmental,environmental
Llama,PS1,KI3,2026-04-10-0818,harm.severity,correct,significant,significant
Llama,PS1,KI3,2026-04-10-0818,event.event_date,missing,not stated,2026-04-10
Llama,PS1,KI3,2026-04-10-0818,ai_system.name,true_negative,not stated,not stated
Llama,PS1,KI3,2026-04-10-0818,ai_system.developer,true_negative,not stated,not stated
Llama,PS1,KI3,2026-04-10-0818,ai_system.deployer,hallucinated,"Ameren, United States Department of Energy",not stated
Llama,PS1,KI3,2026-04-10-0818,event.event_location,correct,"United States, St. Louis","St. Louis, United States"
Llama,PS1,KI3,2026-04-10-0818,harm.affected_parties,correct,marginalized communities near coal facilities,marginalized communities near coal facilities
Llama,PS1,KI3,2026-04-10-2b35,event.event_type,correct,AI incident,AI incident
Llama,PS1,KI3,2026-04-10-2b35,ai_system.system_type,incorrect,decision support,ai agent
Llama,PS1,KI3,2026-04-10-2b35,harm.harm_type,correct,rights violation,rights violation
Llama,PS1,KI3,2026-04-10-2b35,harm.severity,incorrect,significant,moderate
Llama,PS1,KI3,2026-04-10-2b35,event.event_date,missing,not stated,2026-04-10
Llama,PS1,KI3,2026-04-10-2b35,ai_system.name,correct,Luna,Luna
Llama,PS1,KI3,2026-04-10-2b35,ai_system.developer,incorrect,Anthropic and Google models,"Anthropic, Google"
Llama,PS1,KI3,2026-04-10-2b35,ai_system.deployer,correct,Andon Market,Andon Market
Llama,PS1,KI3,2026-04-10-2b35,event.event_location,correct,"San Francisco, United States","San Francisco, United States"
Llama,PS1,KI3,2026-04-10-2b35,harm.affected_parties,correct,"employees, Andon Market",Andon Market employees
Llama,PS1,KI3,2026-04-10-9248,event.event_type,incorrect,AI hazard,AI incident
Llama,PS1,KI3,2026-04-10-9248,ai_system.system_type,correct,recommendation system,recommendation system
Llama,PS1,KI3,2026-04-10-9248,harm.harm_type,correct,psychological,psychological
Llama,PS1,KI3,2026-04-10-9248,harm.severity,correct,significant,significant
Llama,PS1,KI3,2026-04-10-9248,event.event_date,missing,not stated,2026-04-10
Llama,PS1,KI3,2026-04-10-9248,ai_system.name,true_negative,not stated,not stated
Llama,PS1,KI3,2026-04-10-9248,ai_system.developer,correct,Meta Platforms,Meta Platforms
Llama,PS1,KI3,2026-04-10-9248,ai_system.deployer,correct,Meta Platforms,Meta Platforms
Llama,PS1,KI3,2026-04-10-9248,event.event_location,correct,United States,"Massachusetts, United States"
Llama,PS1,KI3,2026-04-10-9248,harm.affected_parties,incorrect,young users,adolescents
Llama,PS1,KI3,2026-04-09-257d,event.event_type,correct,AI incident,AI incident
Llama,PS1,KI3,2026-04-09-257d,ai_system.system_type,incorrect,generative AI,chatbot
Llama,PS1,KI3,2026-04-09-257d,harm.harm_type,correct,"physical, psychological",physical
Llama,PS1,KI3,2026-04-09-257d,harm.severity,incorrect,significant,severe
Llama,PS1,KI3,2026-04-09-257d,event.event_date,missing,not stated,2026-04-09
Llama,PS1,KI3,2026-04-09-257d,ai_system.name,correct,ChatGPT,ChatGPT
Llama,PS1,KI3,2026-04-09-257d,ai_system.developer,correct,OpenAI,OpenAI
Llama,PS1,KI3,2026-04-09-257d,ai_system.deployer,missing,not stated,OpenAI
Llama,PS1,KI3,2026-04-09-257d,event.event_location,correct,United States,"Florida, United States"
Llama,PS1,KI3,2026-04-09-257d,harm.affected_parties,correct,students at Florida State University,Florida State University
Llama,PS1,KI3,2026-04-08-2422,event.event_type,incorrect,AI incident,AI hazard
Llama,PS1,KI3,2026-04-08-2422,ai_system.system_type,correct,generative AI,generative AI
Llama,PS1,KI3,2026-04-08-2422,harm.harm_type,incorrect,other,economic
Llama,PS1,KI3,2026-04-08-2422,harm.severity,incorrect,significant,moderate
Llama,PS1,KI3,2026-04-08-2422,event.event_date,missing,not stated,2026-04-08
Llama,PS1,KI3,2026-04-08-2422,ai_system.name,correct,Claude Mythos,Claude Mythos
Llama,PS1,KI3,2026-04-08-2422,ai_system.developer,correct,Anthropic,Anthropic
Llama,PS1,KI3,2026-04-08-2422,ai_system.deployer,missing,not stated,defensive industry consortium
Llama,PS1,KI3,2026-04-08-2422,event.event_location,correct,United States,United States
Llama,PS1,KI3,2026-04-08-2422,harm.affected_parties,correct,public,"software industry, general public"
Llama,PS1,KI3,2026-04-08-347d,event.event_type,correct,AI incident,AI incident
Llama,PS1,KI3,2026-04-08-347d,ai_system.system_type,correct,generative AI,generative AI
Llama,PS1,KI3,2026-04-08-347d,harm.harm_type,correct,reputational,"rights violation, reputational"
Llama,PS1,KI3,2026-04-08-347d,harm.severity,correct,significant,significant
Llama,PS1,KI3,2026-04-08-347d,event.event_date,missing,not stated,2026-04-08
Llama,PS1,KI3,2026-04-08-347d,ai_system.name,true_negative,not stated,not stated
Llama,PS1,KI3,2026-04-08-347d,ai_system.developer,true_negative,not stated,not stated
Llama,PS1,KI3,2026-04-08-347d,ai_system.deployer,hallucinated,Alexis Martínez-Arizala (individual),not stated
Llama,PS1,KI3,2026-04-08-347d,event.event_location,correct,United States,"Florida, United States"
Llama,PS1,KI3,2026-04-08-347d,harm.affected_parties,correct,"law enforcement, public resources","law enforcement, general public"
Llama,PS1,KI3,2026-04-08-99e2,event.event_type,correct,AI incident,AI incident
Llama,PS1,KI3,2026-04-08-99e2,ai_system.system_type,correct,ai agent,ai agent
Llama,PS1,KI3,2026-04-08-99e2,harm.harm_type,correct,economic,"economic, reputational"
Llama,PS1,KI3,2026-04-08-99e2,harm.severity,correct,significant,significant
Llama,PS1,KI3,2026-04-08-99e2,event.event_date,missing,not stated,2026-04-08
Llama,PS1,KI3,2026-04-08-99e2,ai_system.name,true_negative,not stated,not stated
Llama,PS1,KI3,2026-04-08-99e2,ai_system.developer,true_negative,not stated,not stated
Llama,PS1,KI3,2026-04-08-99e2,ai_system.deployer,true_negative,not stated,not stated
Llama,PS1,KI3,2026-04-08-99e2,event.event_location,correct,United States,United States
Llama,PS1,KI3,2026-04-08-99e2,harm.affected_parties,correct,organizations,organizations using AI agents
Llama,PS1,KI3,2026-04-07-8e86,event.event_type,correct,AI incident,AI incident
Llama,PS1,KI3,2026-04-07-8e86,ai_system.system_type,correct,generative AI,generative AI
Llama,PS1,KI3,2026-04-07-8e86,harm.harm_type,correct,reputational,"economic, reputational"
Llama,PS1,KI3,2026-04-07-8e86,harm.severity,correct,significant,significant
Llama,PS1,KI3,2026-04-07-8e86,event.event_date,missing,not stated,2026-04-07
Llama,PS1,KI3,2026-04-07-8e86,ai_system.name,correct,Claude Code,"Claude Code, Claude Mythos Preview"
